sample,variable,value,adjusted_value,label,region,tumor_type
7eb0ee38-fbe2-49ea-ba63-aa13825eca6e,INV,0,0,norloop_tts,TTS,Liver
7eb0f792-858f-45d1-a908-125b02ea1506,total_sv,0,0,rloop_tss,TSS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,DEL,0,0,rloop_tss,TSS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,DUP,0,0,rloop_tss,TSS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,TRA,0,0,rloop_tss,TSS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,h2hINV,0,0,rloop_tss,TSS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,t2tINV,0,0,rloop_tss,TSS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,INV,0,0,rloop_tss,TSS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,total_sv,1,0.105392591090553,norloop_tss,TSS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,DEL,1,0.105392591090553,norloop_tss,TSS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,DUP,0,0,norloop_tss,TSS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,TRA,0,0,norloop_tss,TSS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,h2hINV,0,0,norloop_tss,TSS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,t2tINV,0,0,norloop_tss,TSS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,INV,0,0,norloop_tss,TSS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,total_sv,0,0,rloop_tts,TTS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,DEL,0,0,rloop_tts,TTS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,DUP,0,0,rloop_tts,TTS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,TRA,0,0,rloop_tts,TTS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,h2hINV,0,0,rloop_tts,TTS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,t2tINV,0,0,rloop_tts,TTS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,INV,0,0,rloop_tts,TTS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,total_sv,0,0,norloop_tts,TTS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,DEL,0,0,norloop_tts,TTS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,DUP,0,0,norloop_tts,TTS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,TRA,0,0,norloop_tts,TTS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,h2hINV,0,0,norloop_tts,TTS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,t2tINV,0,0,norloop_tts,TTS,Stomach
7eb0f792-858f-45d1-a908-125b02ea1506,INV,0,0,norloop_tts,TTS,Stomach
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,total_sv,7,0.983847473282919,rloop_tss,TSS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,DEL,1,0.140549639040417,rloop_tss,TSS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,DUP,1,0.140549639040417,rloop_tss,TSS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,TRA,4,0.562198556161668,rloop_tss,TSS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,h2hINV,0,0,rloop_tss,TSS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,t2tINV,1,0.140549639040417,rloop_tss,TSS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,INV,1,0.140549639040417,rloop_tss,TSS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,total_sv,6,0.632355546543318,norloop_tss,TSS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,DEL,0,0,norloop_tss,TSS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,DUP,2,0.210785182181106,norloop_tss,TSS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,TRA,3,0.316177773271659,norloop_tss,TSS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,h2hINV,1,0.105392591090553,norloop_tss,TSS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,t2tINV,0,0,norloop_tss,TSS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,INV,1,0.105392591090553,norloop_tss,TSS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,total_sv,5,0.570001548124205,rloop_tts,TTS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,DEL,0,0,rloop_tts,TTS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,DUP,0,0,rloop_tts,TTS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,TRA,3,0.342000928874523,rloop_tts,TTS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,h2hINV,1,0.114000309624841,rloop_tts,TTS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,t2tINV,1,0.114000309624841,rloop_tts,TTS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,INV,2,0.228000619249682,rloop_tts,TTS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,total_sv,5,0.466998391190542,norloop_tts,TTS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,DEL,0,0,norloop_tts,TTS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,DUP,0,0,norloop_tts,TTS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,TRA,2,0.186799356476217,norloop_tts,TTS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,h2hINV,2,0.186799356476217,norloop_tts,TTS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,t2tINV,1,0.0933996782381085,norloop_tts,TTS,Skin
7edc42d3-d08e-4360-a3e1-aeb57cfc6640,INV,3,0.280199034714325,norloop_tts,TTS,Skin
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,total_sv,0,0,rloop_tss,TSS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,DEL,0,0,rloop_tss,TSS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,DUP,0,0,rloop_tss,TSS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,TRA,0,0,rloop_tss,TSS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,h2hINV,0,0,rloop_tss,TSS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,t2tINV,0,0,rloop_tss,TSS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,INV,0,0,rloop_tss,TSS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,total_sv,0,0,norloop_tss,TSS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,DEL,0,0,norloop_tss,TSS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,DUP,0,0,norloop_tss,TSS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,TRA,0,0,norloop_tss,TSS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,h2hINV,0,0,norloop_tss,TSS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,t2tINV,0,0,norloop_tss,TSS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,INV,0,0,norloop_tss,TSS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,total_sv,0,0,rloop_tts,TTS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,DEL,0,0,rloop_tts,TTS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,DUP,0,0,rloop_tts,TTS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,TRA,0,0,rloop_tts,TTS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,h2hINV,0,0,rloop_tts,TTS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,t2tINV,0,0,rloop_tts,TTS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,INV,0,0,rloop_tts,TTS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,total_sv,0,0,norloop_tts,TTS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,DEL,0,0,norloop_tts,TTS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,DUP,0,0,norloop_tts,TTS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,TRA,0,0,norloop_tts,TTS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,h2hINV,0,0,norloop_tts,TTS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,t2tINV,0,0,norloop_tts,TTS,Pancreas
7ef9fd9b-d349-4ec3-ab4d-1a1d11c0204b,INV,0,0,norloop_tts,TTS,Pancreas
7f031d71-3cb7-4744-86bd-a3beecfe166e,total_sv,0,0,rloop_tss,TSS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,DEL,0,0,rloop_tss,TSS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,DUP,0,0,rloop_tss,TSS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,TRA,0,0,rloop_tss,TSS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,h2hINV,0,0,rloop_tss,TSS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,t2tINV,0,0,rloop_tss,TSS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,INV,0,0,rloop_tss,TSS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,total_sv,1,0.105392591090553,norloop_tss,TSS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,DEL,1,0.105392591090553,norloop_tss,TSS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,DUP,0,0,norloop_tss,TSS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,TRA,0,0,norloop_tss,TSS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,h2hINV,0,0,norloop_tss,TSS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,t2tINV,0,0,norloop_tss,TSS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,INV,0,0,norloop_tss,TSS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,total_sv,0,0,rloop_tts,TTS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,DEL,0,0,rloop_tts,TTS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,DUP,0,0,rloop_tts,TTS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,TRA,0,0,rloop_tts,TTS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,h2hINV,0,0,rloop_tts,TTS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,t2tINV,0,0,rloop_tts,TTS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,INV,0,0,rloop_tts,TTS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,total_sv,0,0,norloop_tts,TTS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,DEL,0,0,norloop_tts,TTS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,DUP,0,0,norloop_tts,TTS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,TRA,0,0,norloop_tts,TTS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,h2hINV,0,0,norloop_tts,TTS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,t2tINV,0,0,norloop_tts,TTS,Skin
7f031d71-3cb7-4744-86bd-a3beecfe166e,INV,0,0,norloop_tts,TTS,Skin
7f22b0f7-4040-4c84-939e-894c3050ef5d,total_sv,0,0,rloop_tss,TSS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,DEL,0,0,rloop_tss,TSS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,DUP,0,0,rloop_tss,TSS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,TRA,0,0,rloop_tss,TSS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,h2hINV,0,0,rloop_tss,TSS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,t2tINV,0,0,rloop_tss,TSS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,INV,0,0,rloop_tss,TSS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,total_sv,0,0,norloop_tss,TSS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,DEL,0,0,norloop_tss,TSS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,DUP,0,0,norloop_tss,TSS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,TRA,0,0,norloop_tss,TSS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,h2hINV,0,0,norloop_tss,TSS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,t2tINV,0,0,norloop_tss,TSS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,INV,0,0,norloop_tss,TSS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,total_sv,0,0,rloop_tts,TTS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,DEL,0,0,rloop_tts,TTS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,DUP,0,0,rloop_tts,TTS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,TRA,0,0,rloop_tts,TTS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,h2hINV,0,0,rloop_tts,TTS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,t2tINV,0,0,rloop_tts,TTS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,INV,0,0,rloop_tts,TTS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,total_sv,1,0.0933996782381085,norloop_tts,TTS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,DEL,0,0,norloop_tts,TTS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,DUP,0,0,norloop_tts,TTS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,TRA,0,0,norloop_tts,TTS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,h2hINV,0,0,norloop_tts,TTS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,t2tINV,1,0.0933996782381085,norloop_tts,TTS,CNS
7f22b0f7-4040-4c84-939e-894c3050ef5d,INV,1,0.0933996782381085,norloop_tts,TTS,CNS
7f42e118-aab6-438a-9e84-e7451fe12d7e,total_sv,0,0,rloop_tss,TSS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,DEL,0,0,rloop_tss,TSS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,DUP,0,0,rloop_tss,TSS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,TRA,0,0,rloop_tss,TSS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,h2hINV,0,0,rloop_tss,TSS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,t2tINV,0,0,rloop_tss,TSS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,INV,0,0,rloop_tss,TSS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,total_sv,0,0,norloop_tss,TSS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,DEL,0,0,norloop_tss,TSS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,DUP,0,0,norloop_tss,TSS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,TRA,0,0,norloop_tss,TSS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,h2hINV,0,0,norloop_tss,TSS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,t2tINV,0,0,norloop_tss,TSS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,INV,0,0,norloop_tss,TSS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,total_sv,0,0,rloop_tts,TTS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,DEL,0,0,rloop_tts,TTS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,DUP,0,0,rloop_tts,TTS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,TRA,0,0,rloop_tts,TTS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,h2hINV,0,0,rloop_tts,TTS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,t2tINV,0,0,rloop_tts,TTS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,INV,0,0,rloop_tts,TTS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,total_sv,0,0,norloop_tts,TTS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,DEL,0,0,norloop_tts,TTS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,DUP,0,0,norloop_tts,TTS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,TRA,0,0,norloop_tts,TTS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,h2hINV,0,0,norloop_tts,TTS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,t2tINV,0,0,norloop_tts,TTS,Pancreas
7f42e118-aab6-438a-9e84-e7451fe12d7e,INV,0,0,norloop_tts,TTS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,total_sv,0,0,rloop_tss,TSS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,DEL,0,0,rloop_tss,TSS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,DUP,0,0,rloop_tss,TSS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,TRA,0,0,rloop_tss,TSS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,h2hINV,0,0,rloop_tss,TSS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,t2tINV,0,0,rloop_tss,TSS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,INV,0,0,rloop_tss,TSS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,total_sv,0,0,norloop_tss,TSS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,DEL,0,0,norloop_tss,TSS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,DUP,0,0,norloop_tss,TSS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,TRA,0,0,norloop_tss,TSS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,h2hINV,0,0,norloop_tss,TSS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,t2tINV,0,0,norloop_tss,TSS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,INV,0,0,norloop_tss,TSS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,total_sv,0,0,rloop_tts,TTS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,DEL,0,0,rloop_tts,TTS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,DUP,0,0,rloop_tts,TTS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,TRA,0,0,rloop_tts,TTS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,h2hINV,0,0,rloop_tts,TTS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,t2tINV,0,0,rloop_tts,TTS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,INV,0,0,rloop_tts,TTS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,total_sv,0,0,norloop_tts,TTS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,DEL,0,0,norloop_tts,TTS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,DUP,0,0,norloop_tts,TTS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,TRA,0,0,norloop_tts,TTS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,h2hINV,0,0,norloop_tts,TTS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,t2tINV,0,0,norloop_tts,TTS,Pancreas
7f5fd36f-6e30-45ca-92a5-d8a8a8ee1bc2,INV,0,0,norloop_tts,TTS,Pancreas
7f795952-c623-11e3-bf01-24c6515278c0,total_sv,0,0,rloop_tss,TSS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,DEL,0,0,rloop_tss,TSS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,DUP,0,0,rloop_tss,TSS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,TRA,0,0,rloop_tss,TSS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,h2hINV,0,0,rloop_tss,TSS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,t2tINV,0,0,rloop_tss,TSS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,INV,0,0,rloop_tss,TSS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,total_sv,0,0,norloop_tss,TSS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,DEL,0,0,norloop_tss,TSS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,DUP,0,0,norloop_tss,TSS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,TRA,0,0,norloop_tss,TSS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,h2hINV,0,0,norloop_tss,TSS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,t2tINV,0,0,norloop_tss,TSS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,INV,0,0,norloop_tss,TSS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,total_sv,0,0,rloop_tts,TTS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,DEL,0,0,rloop_tts,TTS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,DUP,0,0,rloop_tts,TTS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,TRA,0,0,rloop_tts,TTS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,h2hINV,0,0,rloop_tts,TTS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,t2tINV,0,0,rloop_tts,TTS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,INV,0,0,rloop_tts,TTS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,total_sv,0,0,norloop_tts,TTS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,DEL,0,0,norloop_tts,TTS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,DUP,0,0,norloop_tts,TTS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,TRA,0,0,norloop_tts,TTS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,h2hINV,0,0,norloop_tts,TTS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,t2tINV,0,0,norloop_tts,TTS,Liver
7f795952-c623-11e3-bf01-24c6515278c0,INV,0,0,norloop_tts,TTS,Liver
7f7e007e-4b06-4328-b116-6dcdb2ad8181,total_sv,0,0,rloop_tss,TSS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,DEL,0,0,rloop_tss,TSS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,DUP,0,0,rloop_tss,TSS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,TRA,0,0,rloop_tss,TSS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,h2hINV,0,0,rloop_tss,TSS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,t2tINV,0,0,rloop_tss,TSS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,INV,0,0,rloop_tss,TSS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,total_sv,0,0,norloop_tss,TSS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,DEL,0,0,norloop_tss,TSS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,DUP,0,0,norloop_tss,TSS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,TRA,0,0,norloop_tss,TSS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,h2hINV,0,0,norloop_tss,TSS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,t2tINV,0,0,norloop_tss,TSS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,INV,0,0,norloop_tss,TSS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,total_sv,0,0,rloop_tts,TTS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,DEL,0,0,rloop_tts,TTS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,DUP,0,0,rloop_tts,TTS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,TRA,0,0,rloop_tts,TTS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,h2hINV,0,0,rloop_tts,TTS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,t2tINV,0,0,rloop_tts,TTS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,INV,0,0,rloop_tts,TTS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,total_sv,0,0,norloop_tts,TTS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,DEL,0,0,norloop_tts,TTS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,DUP,0,0,norloop_tts,TTS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,TRA,0,0,norloop_tts,TTS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,h2hINV,0,0,norloop_tts,TTS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,t2tINV,0,0,norloop_tts,TTS,Lymphoid
7f7e007e-4b06-4328-b116-6dcdb2ad8181,INV,0,0,norloop_tts,TTS,Lymphoid
7f9382a5-f6da-4fe8-93ad-6adc91f508fa,total_sv,0,0,rloop_tss,TSS,CNS
7f9382a5-f6da-4fe8-93ad-6adc91f508fa,DEL,0,0,rloop_tss,TSS,CNS
7f9382a5-f6da-4fe8-93ad-6adc91f508fa,DUP,0,0,rloop_tss,TSS,CNS
7f9382a5-f6da-4fe8-93ad-6adc91f508fa,TRA,0,0,rloop_tss,TSS,CNS
7f9382a5-f6da-4fe8-93ad-6adc91f508fa,h2hINV,0,0,rloop_tss,TSS,CNS
7f9382a5-f6da-4fe8-93ad-6adc91f508fa,t2tINV,0,0,rloop_tss,TSS,CNS
7f9382a5-f6da-4fe8-93ad-6adc91f508fa,INV,0,0,rloop_tss,TSS,CNS
7f9382a5-f6da-4fe8-93ad-6adc91f508fa,total_sv,0,0,norloop_tss,TSS,CNS
7f9382a5-f6da-4fe8-93ad-6adc91f508fa,DEL,0,0,norloop_tss,TSS,CNS
